metric,n_neighbors,pp@cat_encoder,pp@decomposition,pp@featuregen,pp@featureselector,pp@scaler,weights,p,pp@kernel_pca_kernel,pp@kernel_pca_n_components,pp@poly_degree,pp@selectp_percentile,pp@std_with_std,anchor_size,score
cosine,49,onehot,kernel_pca,poly,none,none,uniform,1,linear,0.9790014472856,2,25,True,1448,0.4692
cosine,49,onehot,kernel_pca,poly,none,none,uniform,1,linear,0.9790014472856,2,25,True,2048,0.4074
cosine,49,onehot,kernel_pca,poly,none,none,uniform,1,linear,0.9790014472856,2,25,True,2896,0.3431
cosine,49,onehot,kernel_pca,poly,none,none,uniform,1,linear,0.9790014472856,2,25,True,4096,0.2887
cosine,49,onehot,kernel_pca,poly,none,none,uniform,1,linear,0.9790014472856,2,25,True,5793,0.231
cosine,49,onehot,kernel_pca,poly,none,none,uniform,1,linear,0.9790014472856,2,25,True,8192,0.18570000000000003
cosine,49,onehot,kernel_pca,poly,none,none,uniform,1,linear,0.9790014472856,2,25,True,11585,0.142
cosine,49,onehot,kernel_pca,poly,none,none,uniform,1,linear,0.9790014472856,2,25,True,16000,0.11080000000000004
cosine,51,ordinal,fastica,none,none,none,distance,1,linear,0.25,2,25,True,16,0.9567
cosine,51,ordinal,fastica,none,none,none,distance,1,linear,0.25,2,25,True,23,0.9418
cosine,51,ordinal,fastica,none,none,none,distance,1,linear,0.25,2,25,True,32,0.9249
cosine,51,ordinal,fastica,none,none,none,distance,1,linear,0.25,2,25,True,45,0.9198000000000001
cosine,51,ordinal,fastica,none,none,none,distance,1,linear,0.25,2,25,True,64,0.8572000000000001
cosine,51,ordinal,fastica,none,none,none,distance,1,linear,0.25,2,25,True,91,0.7573
cosine,51,ordinal,fastica,none,none,none,distance,1,linear,0.25,2,25,True,128,0.6454
cosine,51,ordinal,fastica,none,none,none,distance,1,linear,0.25,2,25,True,181,0.5846
cosine,51,ordinal,fastica,none,none,none,distance,1,linear,0.25,2,25,True,256,0.5263
cosine,51,ordinal,fastica,none,none,none,distance,1,linear,0.25,2,25,True,362,0.4596
cosine,51,ordinal,fastica,none,none,none,distance,1,linear,0.25,2,25,True,512,0.41370000000000007
cosine,51,ordinal,fastica,none,none,none,distance,1,linear,0.25,2,25,True,724,0.3567
cosine,51,ordinal,fastica,none,none,none,distance,1,linear,0.25,2,25,True,1024,0.3238
cosine,51,ordinal,fastica,none,none,none,distance,1,linear,0.25,2,25,True,1448,0.274
cosine,51,ordinal,fastica,none,none,none,distance,1,linear,0.25,2,25,True,2048,0.22970000000000002
cosine,51,ordinal,fastica,none,none,none,distance,1,linear,0.25,2,25,True,2896,0.189
cosine,51,ordinal,fastica,none,none,none,distance,1,linear,0.25,2,25,True,4096,0.1577
cosine,51,ordinal,fastica,none,none,none,distance,1,linear,0.25,2,25,True,5793,0.1308
cosine,51,ordinal,fastica,none,none,none,distance,1,linear,0.25,2,25,True,8192,0.10740000000000001
cosine,51,ordinal,fastica,none,none,none,distance,1,linear,0.25,2,25,True,11585,0.0849
cosine,51,ordinal,fastica,none,none,none,distance,1,linear,0.25,2,25,True,16000,0.07039999999999998
cosine,52,ordinal,agglomerator,poly,none,std,distance,1,linear,0.25,2,25,True,16,0.9567
cosine,52,ordinal,agglomerator,poly,none,std,distance,1,linear,0.25,2,25,True,23,0.9418
cosine,52,ordinal,agglomerator,poly,none,std,distance,1,linear,0.25,2,25,True,32,0.9249
cosine,52,ordinal,agglomerator,poly,none,std,distance,1,linear,0.25,2,25,True,45,0.9198000000000001
cosine,52,ordinal,agglomerator,poly,none,std,distance,1,linear,0.25,2,25,True,64,0.8573999999999999
cosine,52,ordinal,agglomerator,poly,none,std,distance,1,linear,0.25,2,25,True,91,0.7584
cosine,52,ordinal,agglomerator,poly,none,std,distance,1,linear,0.25,2,25,True,128,0.6456
cosine,52,ordinal,agglomerator,poly,none,std,distance,1,linear,0.25,2,25,True,181,0.5847
cosine,52,ordinal,agglomerator,poly,none,std,distance,1,linear,0.25,2,25,True,256,0.5267
cosine,52,ordinal,agglomerator,poly,none,std,distance,1,linear,0.25,2,25,True,362,0.45949999999999996
cosine,52,ordinal,agglomerator,poly,none,std,distance,1,linear,0.25,2,25,True,512,0.413
cosine,52,ordinal,agglomerator,poly,none,std,distance,1,linear,0.25,2,25,True,724,0.3573
cosine,52,ordinal,agglomerator,poly,none,std,distance,1,linear,0.25,2,25,True,1024,0.32459999999999994
cosine,52,ordinal,agglomerator,poly,none,std,distance,1,linear,0.25,2,25,True,1448,0.2747
cosine,52,ordinal,agglomerator,poly,none,std,distance,1,linear,0.25,2,25,True,2048,0.23000000000000004
cosine,52,ordinal,agglomerator,poly,none,std,distance,1,linear,0.25,2,25,True,2896,0.19030000000000005
cosine,52,ordinal,agglomerator,poly,none,std,distance,1,linear,0.25,2,25,True,4096,0.15810000000000002
cosine,52,ordinal,agglomerator,poly,none,std,distance,1,linear,0.25,2,25,True,5793,0.1312
cosine,52,ordinal,agglomerator,poly,none,std,distance,1,linear,0.25,2,25,True,8192,0.10750000000000004
cosine,52,ordinal,agglomerator,poly,none,std,distance,1,linear,0.25,2,25,True,11585,0.08549999999999999
cosine,52,ordinal,agglomerator,poly,none,std,distance,1,linear,0.25,2,25,True,16000,0.071
cosine,53,onehot,fastica,none,none,minmax,uniform,1,linear,0.25,2,25,True,16,0.9617000000000001
cosine,53,onehot,fastica,none,none,minmax,uniform,1,linear,0.25,2,25,True,23,0.9613999999999999
cosine,53,onehot,fastica,none,none,minmax,uniform,1,linear,0.25,2,25,True,32,0.9614
cosine,53,onehot,fastica,none,none,minmax,uniform,1,linear,0.25,2,25,True,45,0.9619
cosine,53,onehot,fastica,none,none,minmax,uniform,1,linear,0.25,2,25,True,64,0.9529
cosine,53,onehot,fastica,none,none,minmax,uniform,1,linear,0.25,2,25,True,91,0.9217000000000001
cosine,53,onehot,fastica,none,none,minmax,uniform,1,linear,0.25,2,25,True,128,0.8831
cosine,53,onehot,fastica,none,none,minmax,uniform,1,linear,0.25,2,25,True,181,0.8210000000000001
cosine,53,onehot,fastica,none,none,minmax,uniform,1,linear,0.25,2,25,True,256,0.7612
cosine,53,onehot,fastica,none,none,minmax,uniform,1,linear,0.25,2,25,True,362,0.6902999999999999
cosine,53,onehot,fastica,none,none,minmax,uniform,1,linear,0.25,2,25,True,512,0.6468999999999999
cosine,53,onehot,fastica,none,none,minmax,uniform,1,linear,0.25,2,25,True,724,0.5926
cosine,53,onehot,fastica,none,none,minmax,uniform,1,linear,0.25,2,25,True,1024,0.5478
cosine,53,onehot,fastica,none,none,minmax,uniform,1,linear,0.25,2,25,True,1448,0.4742
cosine,53,onehot,fastica,none,none,minmax,uniform,1,linear,0.25,2,25,True,2048,0.41550000000000004
cosine,53,onehot,fastica,none,none,minmax,uniform,1,linear,0.25,2,25,True,2896,0.35329999999999995
cosine,53,onehot,fastica,none,none,minmax,uniform,1,linear,0.25,2,25,True,4096,0.2992
cosine,53,onehot,fastica,none,none,minmax,uniform,1,linear,0.25,2,25,True,5793,0.2425
cosine,53,onehot,fastica,none,none,minmax,uniform,1,linear,0.25,2,25,True,8192,0.18970000000000004
cosine,53,onehot,fastica,none,none,minmax,uniform,1,linear,0.25,2,25,True,11585,0.1516
cosine,53,onehot,fastica,none,none,minmax,uniform,1,linear,0.25,2,25,True,16000,0.11610000000000001
cosine,53,onehot,kernel_pca,none,none,none,uniform,1,linear,0.7531882510026,2,25,True,16,0.9617000000000001
cosine,53,onehot,kernel_pca,none,none,none,uniform,1,linear,0.7531882510026,2,25,True,23,0.9613999999999999
cosine,53,onehot,kernel_pca,none,none,none,uniform,1,linear,0.7531882510026,2,25,True,32,0.9614
cosine,53,onehot,kernel_pca,none,none,none,uniform,1,linear,0.7531882510026,2,25,True,45,0.9619
cosine,53,onehot,kernel_pca,none,none,none,uniform,1,linear,0.7531882510026,2,25,True,64,0.9529
cosine,53,onehot,kernel_pca,none,none,none,uniform,1,linear,0.7531882510026,2,25,True,91,0.9217000000000001
cosine,53,onehot,kernel_pca,none,none,none,uniform,1,linear,0.7531882510026,2,25,True,128,0.8831
cosine,53,onehot,kernel_pca,none,none,none,uniform,1,linear,0.7531882510026,2,25,True,181,0.8210000000000001
cosine,53,onehot,kernel_pca,none,none,none,uniform,1,linear,0.7531882510026,2,25,True,256,0.7612
cosine,53,onehot,kernel_pca,none,none,none,uniform,1,linear,0.7531882510026,2,25,True,362,0.6902999999999999
cosine,53,onehot,kernel_pca,none,none,none,uniform,1,linear,0.7531882510026,2,25,True,512,0.6468999999999999
cosine,53,onehot,kernel_pca,none,none,none,uniform,1,linear,0.7531882510026,2,25,True,724,0.5926
cosine,53,onehot,kernel_pca,none,none,none,uniform,1,linear,0.7531882510026,2,25,True,1024,0.5478
cosine,53,onehot,kernel_pca,none,none,none,uniform,1,linear,0.7531882510026,2,25,True,1448,0.4742
cosine,53,onehot,kernel_pca,none,none,none,uniform,1,linear,0.7531882510026,2,25,True,2048,0.41550000000000004
cosine,53,onehot,kernel_pca,none,none,none,uniform,1,linear,0.7531882510026,2,25,True,2896,0.35329999999999995
cosine,53,onehot,kernel_pca,none,none,none,uniform,1,linear,0.7531882510026,2,25,True,4096,0.2992
cosine,53,onehot,kernel_pca,none,none,none,uniform,1,linear,0.7531882510026,2,25,True,5793,0.2425
cosine,53,onehot,kernel_pca,none,none,none,uniform,1,linear,0.7531882510026,2,25,True,8192,0.18970000000000004
cosine,53,onehot,kernel_pca,none,none,none,uniform,1,linear,0.7531882510026,2,25,True,11585,0.1516
cosine,53,onehot,kernel_pca,none,none,none,uniform,1,linear,0.7531882510026,2,25,True,16000,0.11610000000000001
cosine,54,ordinal,none,none,none,none,uniform,1,linear,0.25,2,25,True,16,0.9617000000000001
cosine,54,ordinal,none,none,none,none,uniform,1,linear,0.25,2,25,True,23,0.9613999999999999
cosine,54,ordinal,none,none,none,none,uniform,1,linear,0.25,2,25,True,32,0.9614
cosine,54,ordinal,none,none,none,none,uniform,1,linear,0.25,2,25,True,45,0.9619
cosine,54,ordinal,none,none,none,none,uniform,1,linear,0.25,2,25,True,64,0.9555
cosine,54,ordinal,none,none,none,none,uniform,1,linear,0.25,2,25,True,91,0.9227000000000001
cosine,54,ordinal,none,none,none,none,uniform,1,linear,0.25,2,25,True,128,0.8852
cosine,54,ordinal,none,none,none,none,uniform,1,linear,0.25,2,25,True,181,0.8233
cosine,54,ordinal,none,none,none,none,uniform,1,linear,0.25,2,25,True,256,0.7632999999999999
cosine,54,ordinal,none,none,none,none,uniform,1,linear,0.25,2,25,True,362,0.6914
cosine,54,ordinal,none,none,none,none,uniform,1,linear,0.25,2,25,True,512,0.6477999999999999
cosine,54,ordinal,none,none,none,none,uniform,1,linear,0.25,2,25,True,724,0.5968
cosine,54,ordinal,none,none,none,none,uniform,1,linear,0.25,2,25,True,1024,0.5488
cosine,54,ordinal,none,none,none,none,uniform,1,linear,0.25,2,25,True,1448,0.47759999999999997
cosine,54,ordinal,none,none,none,none,uniform,1,linear,0.25,2,25,True,2048,0.4173
cosine,54,ordinal,none,none,none,none,uniform,1,linear,0.25,2,25,True,2896,0.3567
cosine,54,ordinal,none,none,none,none,uniform,1,linear,0.25,2,25,True,4096,0.29960000000000003
cosine,54,ordinal,none,none,none,none,uniform,1,linear,0.25,2,25,True,5793,0.2455
cosine,54,ordinal,none,none,none,none,uniform,1,linear,0.25,2,25,True,8192,0.191
cosine,54,ordinal,none,none,none,none,uniform,1,linear,0.25,2,25,True,11585,0.1557
cosine,54,ordinal,none,none,none,none,uniform,1,linear,0.25,2,25,True,16000,0.1176
cosine,55,ordinal,agglomerator,poly,selectp,minmax,distance,1,linear,0.25,2,96,True,16,0.9567
cosine,55,ordinal,agglomerator,poly,selectp,minmax,distance,1,linear,0.25,2,96,True,23,0.9418
cosine,55,ordinal,agglomerator,poly,selectp,minmax,distance,1,linear,0.25,2,96,True,32,0.9249
cosine,55,ordinal,agglomerator,poly,selectp,minmax,distance,1,linear,0.25,2,96,True,45,0.9198000000000001
cosine,55,ordinal,agglomerator,poly,selectp,minmax,distance,1,linear,0.25,2,96,True,64,0.8582000000000001
cosine,55,ordinal,agglomerator,poly,selectp,minmax,distance,1,linear,0.25,2,96,True,91,0.7607999999999999
cosine,55,ordinal,agglomerator,poly,selectp,minmax,distance,1,linear,0.25,2,96,True,128,0.648
cosine,55,ordinal,agglomerator,poly,selectp,minmax,distance,1,linear,0.25,2,96,True,181,0.5868
cosine,55,ordinal,agglomerator,poly,selectp,minmax,distance,1,linear,0.25,2,96,True,256,0.5274
cosine,55,ordinal,agglomerator,poly,selectp,minmax,distance,1,linear,0.25,2,96,True,362,0.46040000000000003
cosine,55,ordinal,agglomerator,poly,selectp,minmax,distance,1,linear,0.25,2,96,True,512,0.41370000000000007
cosine,55,ordinal,agglomerator,poly,selectp,minmax,distance,1,linear,0.25,2,96,True,724,0.359
cosine,55,ordinal,agglomerator,poly,selectp,minmax,distance,1,linear,0.25,2,96,True,1024,0.3282999999999999
cosine,55,ordinal,agglomerator,poly,selectp,minmax,distance,1,linear,0.25,2,96,True,1448,0.27769999999999995
cosine,55,ordinal,agglomerator,poly,selectp,minmax,distance,1,linear,0.25,2,96,True,2048,0.23410000000000003
cosine,55,ordinal,agglomerator,poly,selectp,minmax,distance,1,linear,0.25,2,96,True,2896,0.19150000000000003
cosine,55,ordinal,agglomerator,poly,selectp,minmax,distance,1,linear,0.25,2,96,True,4096,0.1609
cosine,55,ordinal,agglomerator,poly,selectp,minmax,distance,1,linear,0.25,2,96,True,5793,0.13399999999999998
cosine,55,ordinal,agglomerator,poly,selectp,minmax,distance,1,linear,0.25,2,96,True,8192,0.11059999999999999
cosine,55,ordinal,agglomerator,poly,selectp,minmax,distance,1,linear,0.25,2,96,True,11585,0.08739999999999999
cosine,55,ordinal,agglomerator,poly,selectp,minmax,distance,1,linear,0.25,2,96,True,16000,0.07269999999999999
cosine,57,onehot,lda,none,selectp,minmax,uniform,1,linear,0.25,2,35,True,16,0.9617000000000001
cosine,57,onehot,lda,none,selectp,minmax,uniform,1,linear,0.25,2,35,True,23,0.9613999999999999
cosine,57,onehot,lda,none,selectp,minmax,uniform,1,linear,0.25,2,35,True,32,0.9614
cosine,57,onehot,lda,none,selectp,minmax,uniform,1,linear,0.25,2,35,True,45,0.9619
cosine,57,onehot,lda,none,selectp,minmax,uniform,1,linear,0.25,2,35,True,64,0.9602999999999999
cosine,57,onehot,lda,none,selectp,minmax,uniform,1,linear,0.25,2,35,True,91,0.9277000000000001
cosine,57,onehot,lda,none,selectp,minmax,uniform,1,linear,0.25,2,35,True,128,0.8897
cosine,57,onehot,lda,none,selectp,minmax,uniform,1,linear,0.25,2,35,True,181,0.8290000000000001
cosine,57,onehot,lda,none,selectp,minmax,uniform,1,linear,0.25,2,35,True,256,0.7703
cosine,57,onehot,lda,none,selectp,minmax,uniform,1,linear,0.25,2,35,True,362,0.6961999999999999
cosine,57,onehot,lda,none,selectp,minmax,uniform,1,linear,0.25,2,35,True,512,0.6533
cosine,57,onehot,lda,none,selectp,minmax,uniform,1,linear,0.25,2,35,True,724,0.5986
cosine,57,onehot,lda,none,selectp,minmax,uniform,1,linear,0.25,2,35,True,1024,0.5502999999999999
cosine,57,onehot,lda,none,selectp,minmax,uniform,1,linear,0.25,2,35,True,1448,0.48109999999999997
cosine,57,onehot,lda,none,selectp,minmax,uniform,1,linear,0.25,2,35,True,2048,0.42089999999999994
cosine,57,onehot,lda,none,selectp,minmax,uniform,1,linear,0.25,2,35,True,2896,0.3652000000000001
cosine,57,onehot,lda,none,selectp,minmax,uniform,1,linear,0.25,2,35,True,4096,0.3064
cosine,57,onehot,lda,none,selectp,minmax,uniform,1,linear,0.25,2,35,True,5793,0.25020000000000003
cosine,57,onehot,lda,none,selectp,minmax,uniform,1,linear,0.25,2,35,True,8192,0.1955
cosine,57,onehot,lda,none,selectp,minmax,uniform,1,linear,0.25,2,35,True,11585,0.15720000000000003
cosine,57,onehot,lda,none,selectp,minmax,uniform,1,linear,0.25,2,35,True,16000,0.11879999999999999
cosine,57,ordinal,lda,none,selectp,minmax,uniform,1,linear,0.25,2,80,True,16,0.9617000000000001
cosine,57,ordinal,lda,none,selectp,minmax,uniform,1,linear,0.25,2,80,True,23,0.9613999999999999
cosine,57,ordinal,lda,none,selectp,minmax,uniform,1,linear,0.25,2,80,True,32,0.9614
cosine,57,ordinal,lda,none,selectp,minmax,uniform,1,linear,0.25,2,80,True,45,0.9619
cosine,57,ordinal,lda,none,selectp,minmax,uniform,1,linear,0.25,2,80,True,64,0.9602999999999999
cosine,57,ordinal,lda,none,selectp,minmax,uniform,1,linear,0.25,2,80,True,91,0.9277000000000001
cosine,57,ordinal,lda,none,selectp,minmax,uniform,1,linear,0.25,2,80,True,128,0.8897
cosine,57,ordinal,lda,none,selectp,minmax,uniform,1,linear,0.25,2,80,True,181,0.8290000000000001
cosine,57,ordinal,lda,none,selectp,minmax,uniform,1,linear,0.25,2,80,True,256,0.7703
cosine,57,ordinal,lda,none,selectp,minmax,uniform,1,linear,0.25,2,80,True,362,0.6961999999999999
cosine,57,ordinal,lda,none,selectp,minmax,uniform,1,linear,0.25,2,80,True,512,0.6533
cosine,57,ordinal,lda,none,selectp,minmax,uniform,1,linear,0.25,2,80,True,724,0.5986
cosine,57,ordinal,lda,none,selectp,minmax,uniform,1,linear,0.25,2,80,True,1024,0.5502999999999999
cosine,57,ordinal,lda,none,selectp,minmax,uniform,1,linear,0.25,2,80,True,1448,0.48109999999999997
cosine,57,ordinal,lda,none,selectp,minmax,uniform,1,linear,0.25,2,80,True,2048,0.42089999999999994
cosine,57,ordinal,lda,none,selectp,minmax,uniform,1,linear,0.25,2,80,True,2896,0.3652000000000001
cosine,57,ordinal,lda,none,selectp,minmax,uniform,1,linear,0.25,2,80,True,4096,0.3064
cosine,57,ordinal,lda,none,selectp,minmax,uniform,1,linear,0.25,2,80,True,5793,0.25020000000000003
cosine,57,ordinal,lda,none,selectp,minmax,uniform,1,linear,0.25,2,80,True,8192,0.1955
cosine,57,ordinal,lda,none,selectp,minmax,uniform,1,linear,0.25,2,80,True,11585,0.15720000000000003
cosine,57,ordinal,lda,none,selectp,minmax,uniform,1,linear,0.25,2,80,True,16000,0.11879999999999999
cosine,60,ordinal,kernel_pca,poly,selectp,minmax,uniform,1,rbf,0.7705396149399,2,63,True,16,0.9617000000000001
cosine,60,ordinal,kernel_pca,poly,selectp,minmax,uniform,1,rbf,0.7705396149399,2,63,True,23,0.9613999999999999
cosine,60,ordinal,kernel_pca,poly,selectp,minmax,uniform,1,rbf,0.7705396149399,2,63,True,32,0.9614
cosine,60,ordinal,kernel_pca,poly,selectp,minmax,uniform,1,rbf,0.7705396149399,2,63,True,45,0.9619
cosine,60,ordinal,kernel_pca,poly,selectp,minmax,uniform,1,rbf,0.7705396149399,2,63,True,64,0.9614
cosine,60,ordinal,kernel_pca,poly,selectp,minmax,uniform,1,rbf,0.7705396149399,2,63,True,91,0.9318
cosine,60,ordinal,kernel_pca,poly,selectp,minmax,uniform,1,rbf,0.7705396149399,2,63,True,128,0.8928
cosine,60,ordinal,kernel_pca,poly,selectp,minmax,uniform,1,rbf,0.7705396149399,2,63,True,181,0.8391
cosine,60,ordinal,kernel_pca,poly,selectp,minmax,uniform,1,rbf,0.7705396149399,2,63,True,256,0.7788
cosine,60,ordinal,kernel_pca,poly,selectp,minmax,uniform,1,rbf,0.7705396149399,2,63,True,362,0.6974
cosine,60,ordinal,kernel_pca,poly,selectp,minmax,uniform,1,rbf,0.7705396149399,2,63,True,512,0.6584
cosine,60,ordinal,kernel_pca,poly,selectp,minmax,uniform,1,rbf,0.7705396149399,2,63,True,724,0.6045
cosine,60,ordinal,kernel_pca,poly,selectp,minmax,uniform,1,rbf,0.7705396149399,2,63,True,1024,0.5540999999999999
cosine,60,ordinal,kernel_pca,poly,selectp,minmax,uniform,1,rbf,0.7705396149399,2,63,True,1448,0.48530000000000006
cosine,60,ordinal,kernel_pca,poly,selectp,minmax,uniform,1,rbf,0.7705396149399,2,63,True,2048,0.4272
cosine,60,ordinal,kernel_pca,poly,selectp,minmax,uniform,1,rbf,0.7705396149399,2,63,True,2896,0.37160000000000004
cosine,60,ordinal,kernel_pca,poly,selectp,minmax,uniform,1,rbf,0.7705396149399,2,63,True,4096,0.3144
cosine,60,ordinal,kernel_pca,poly,selectp,minmax,uniform,1,rbf,0.7705396149399,2,63,True,5793,0.2584
cosine,60,ordinal,kernel_pca,poly,selectp,minmax,uniform,1,rbf,0.7705396149399,2,63,True,8192,0.1999
cosine,60,ordinal,kernel_pca,poly,selectp,minmax,uniform,1,rbf,0.7705396149399,2,63,True,11585,0.1609
cosine,60,ordinal,kernel_pca,poly,selectp,minmax,uniform,1,rbf,0.7705396149399,2,63,True,16000,0.12190000000000001
cosine,61,onehot,kernel_pca,poly,selectp,minmax,distance,1,linear,0.3629299445703,2,98,True,16,0.9567
cosine,61,onehot,kernel_pca,poly,selectp,minmax,distance,1,linear,0.3629299445703,2,98,True,23,0.9418
cosine,61,onehot,kernel_pca,poly,selectp,minmax,distance,1,linear,0.3629299445703,2,98,True,32,0.9249
cosine,61,onehot,kernel_pca,poly,selectp,minmax,distance,1,linear,0.3629299445703,2,98,True,45,0.9198000000000001
cosine,61,onehot,kernel_pca,poly,selectp,minmax,distance,1,linear,0.3629299445703,2,98,True,64,0.858
cosine,61,onehot,kernel_pca,poly,selectp,minmax,distance,1,linear,0.3629299445703,2,98,True,91,0.7611
cosine,61,onehot,kernel_pca,poly,selectp,minmax,distance,1,linear,0.3629299445703,2,98,True,128,0.6507999999999999
cosine,61,onehot,kernel_pca,poly,selectp,minmax,distance,1,linear,0.3629299445703,2,98,True,181,0.589
cosine,61,onehot,kernel_pca,poly,selectp,minmax,distance,1,linear,0.3629299445703,2,98,True,256,0.5314
cosine,61,onehot,kernel_pca,poly,selectp,minmax,distance,1,linear,0.3629299445703,2,98,True,362,0.4628
cosine,61,onehot,kernel_pca,poly,selectp,minmax,distance,1,linear,0.3629299445703,2,98,True,512,0.4135
cosine,61,onehot,kernel_pca,poly,selectp,minmax,distance,1,linear,0.3629299445703,2,98,True,724,0.3625
cosine,61,onehot,kernel_pca,poly,selectp,minmax,distance,1,linear,0.3629299445703,2,98,True,1024,0.3345
cosine,61,onehot,kernel_pca,poly,selectp,minmax,distance,1,linear,0.3629299445703,2,98,True,1448,0.2818
cosine,61,onehot,kernel_pca,poly,selectp,minmax,distance,1,linear,0.3629299445703,2,98,True,2048,0.2359
cosine,61,onehot,kernel_pca,poly,selectp,minmax,distance,1,linear,0.3629299445703,2,98,True,2896,0.1981
cosine,61,onehot,kernel_pca,poly,selectp,minmax,distance,1,linear,0.3629299445703,2,98,True,4096,0.1651
cosine,61,onehot,kernel_pca,poly,selectp,minmax,distance,1,linear,0.3629299445703,2,98,True,5793,0.13819999999999996
cosine,61,onehot,kernel_pca,poly,selectp,minmax,distance,1,linear,0.3629299445703,2,98,True,8192,0.11280000000000001
cosine,61,onehot,kernel_pca,poly,selectp,minmax,distance,1,linear,0.3629299445703,2,98,True,11585,0.09079999999999999
cosine,61,onehot,kernel_pca,poly,selectp,minmax,distance,1,linear,0.3629299445703,2,98,True,16000,0.07609999999999997
cosine,61,ordinal,kernel_pca,poly,selectp,minmax,uniform,1,rbf,0.7340235772151,2,78,True,16,0.9617000000000001
cosine,61,ordinal,kernel_pca,poly,selectp,minmax,uniform,1,rbf,0.7340235772151,2,78,True,23,0.9613999999999999
cosine,61,ordinal,kernel_pca,poly,selectp,minmax,uniform,1,rbf,0.7340235772151,2,78,True,32,0.9614
cosine,61,ordinal,kernel_pca,poly,selectp,minmax,uniform,1,rbf,0.7340235772151,2,78,True,45,0.9619
cosine,61,ordinal,kernel_pca,poly,selectp,minmax,uniform,1,rbf,0.7340235772151,2,78,True,64,0.9617000000000001
cosine,61,ordinal,kernel_pca,poly,selectp,minmax,uniform,1,rbf,0.7340235772151,2,78,True,91,0.9327
cosine,61,ordinal,kernel_pca,poly,selectp,minmax,uniform,1,rbf,0.7340235772151,2,78,True,128,0.8937999999999999
cosine,61,ordinal,kernel_pca,poly,selectp,minmax,uniform,1,rbf,0.7340235772151,2,78,True,181,0.8404
cosine,61,ordinal,kernel_pca,poly,selectp,minmax,uniform,1,rbf,0.7340235772151,2,78,True,256,0.7805
cosine,61,ordinal,kernel_pca,poly,selectp,minmax,uniform,1,rbf,0.7340235772151,2,78,True,362,0.6996
cosine,61,ordinal,kernel_pca,poly,selectp,minmax,uniform,1,rbf,0.7340235772151,2,78,True,512,0.6601
cosine,61,ordinal,kernel_pca,poly,selectp,minmax,uniform,1,rbf,0.7340235772151,2,78,True,724,0.6058
cosine,61,ordinal,kernel_pca,poly,selectp,minmax,uniform,1,rbf,0.7340235772151,2,78,True,1024,0.5570999999999999
cosine,61,ordinal,kernel_pca,poly,selectp,minmax,uniform,1,rbf,0.7340235772151,2,78,True,1448,0.4887
cosine,61,ordinal,kernel_pca,poly,selectp,minmax,uniform,1,rbf,0.7340235772151,2,78,True,2048,0.42800000000000005
cosine,61,ordinal,kernel_pca,poly,selectp,minmax,uniform,1,rbf,0.7340235772151,2,78,True,2896,0.37299999999999994
cosine,61,ordinal,kernel_pca,poly,selectp,minmax,uniform,1,rbf,0.7340235772151,2,78,True,4096,0.3165
cosine,61,ordinal,kernel_pca,poly,selectp,minmax,uniform,1,rbf,0.7340235772151,2,78,True,5793,0.2591
cosine,61,ordinal,kernel_pca,poly,selectp,minmax,uniform,1,rbf,0.7340235772151,2,78,True,8192,0.2016
cosine,61,ordinal,kernel_pca,poly,selectp,minmax,uniform,1,rbf,0.7340235772151,2,78,True,11585,0.1625
cosine,61,ordinal,kernel_pca,poly,selectp,minmax,uniform,1,rbf,0.7340235772151,2,78,True,16000,0.1242
cosine,63,onehot,fastica,poly,selectp,std,distance,1,linear,0.25,2,45,True,16,0.9567
cosine,63,onehot,fastica,poly,selectp,std,distance,1,linear,0.25,2,45,True,23,0.9418
cosine,63,onehot,fastica,poly,selectp,std,distance,1,linear,0.25,2,45,True,32,0.9249
cosine,63,onehot,fastica,poly,selectp,std,distance,1,linear,0.25,2,45,True,45,0.9198000000000001
cosine,63,onehot,fastica,poly,selectp,std,distance,1,linear,0.25,2,45,True,64,0.8578999999999999
cosine,63,onehot,fastica,poly,selectp,std,distance,1,linear,0.25,2,45,True,91,0.7615999999999999
cosine,63,onehot,fastica,poly,selectp,std,distance,1,linear,0.25,2,45,True,128,0.6513
cosine,63,onehot,fastica,poly,selectp,std,distance,1,linear,0.25,2,45,True,181,0.5907
cosine,63,onehot,fastica,poly,selectp,std,distance,1,linear,0.25,2,45,True,256,0.531
cosine,63,onehot,fastica,poly,selectp,std,distance,1,linear,0.25,2,45,True,362,0.46329999999999993
cosine,63,onehot,fastica,poly,selectp,std,distance,1,linear,0.25,2,45,True,512,0.41400000000000003
cosine,63,onehot,fastica,poly,selectp,std,distance,1,linear,0.25,2,45,True,724,0.3644
cosine,63,onehot,fastica,poly,selectp,std,distance,1,linear,0.25,2,45,True,1024,0.3351
cosine,63,onehot,fastica,poly,selectp,std,distance,1,linear,0.25,2,45,True,1448,0.2838
cosine,63,onehot,fastica,poly,selectp,std,distance,1,linear,0.25,2,45,True,2048,0.2374
cosine,63,onehot,fastica,poly,selectp,std,distance,1,linear,0.25,2,45,True,2896,0.1993
cosine,63,onehot,fastica,poly,selectp,std,distance,1,linear,0.25,2,45,True,4096,0.1669
cosine,63,onehot,fastica,poly,selectp,std,distance,1,linear,0.25,2,45,True,5793,0.13899999999999998
cosine,63,onehot,fastica,poly,selectp,std,distance,1,linear,0.25,2,45,True,8192,0.1147
