metric,n_neighbors,pp@cat_encoder,pp@decomposition,pp@featuregen,pp@featureselector,pp@scaler,weights,p,pp@kernel_pca_kernel,pp@kernel_pca_n_components,pp@poly_degree,pp@selectp_percentile,pp@std_with_std,anchor_size,score
cosine,7,ordinal,agglomerator,poly,selectp,none,uniform,1,linear,0.25,2,46,True,362,0.7986666666666667
cosine,7,ordinal,agglomerator,poly,selectp,none,uniform,1,linear,0.25,2,46,True,512,0.7786666666666667
cosine,7,ordinal,agglomerator,poly,selectp,none,uniform,1,linear,0.25,2,46,True,724,0.7399999999999999
cosine,7,ordinal,agglomerator,poly,selectp,none,uniform,1,linear,0.25,2,46,True,1024,0.6826666666666666
cosine,7,ordinal,agglomerator,poly,selectp,none,uniform,1,linear,0.25,2,46,True,1200,0.6639999999999999
cosine,7,ordinal,ka_rbf,none,selectp,std,uniform,1,linear,0.25,2,36,False,16,0.984
cosine,7,ordinal,ka_rbf,none,selectp,std,uniform,1,linear,0.25,2,36,False,23,0.9800000000000001
cosine,7,ordinal,ka_rbf,none,selectp,std,uniform,1,linear,0.25,2,36,False,32,0.984
cosine,7,ordinal,ka_rbf,none,selectp,std,uniform,1,linear,0.25,2,36,False,45,0.9866666666666667
cosine,7,ordinal,ka_rbf,none,selectp,std,uniform,1,linear,0.25,2,36,False,64,0.9733333333333334
cosine,7,ordinal,ka_rbf,none,selectp,std,uniform,1,linear,0.25,2,36,False,91,0.9720000000000001
cosine,7,ordinal,ka_rbf,none,selectp,std,uniform,1,linear,0.25,2,36,False,128,0.952
cosine,7,ordinal,ka_rbf,none,selectp,std,uniform,1,linear,0.25,2,36,False,181,0.8813333333333333
cosine,7,ordinal,ka_rbf,none,selectp,std,uniform,1,linear,0.25,2,36,False,256,0.82
cosine,7,ordinal,ka_rbf,none,selectp,std,uniform,1,linear,0.25,2,36,False,362,0.7986666666666667
cosine,7,ordinal,ka_rbf,none,selectp,std,uniform,1,linear,0.25,2,36,False,512,0.7786666666666667
cosine,7,ordinal,ka_rbf,none,selectp,std,uniform,1,linear,0.25,2,36,False,724,0.7399999999999999
cosine,7,ordinal,ka_rbf,none,selectp,std,uniform,1,linear,0.25,2,36,False,1024,0.6826666666666666
cosine,7,ordinal,ka_rbf,none,selectp,std,uniform,1,linear,0.25,2,36,False,1200,0.6639999999999999
cosine,8,onehot,ka_nystroem,poly,none,minmax,distance,1,linear,0.25,2,25,True,16,0.984
cosine,8,onehot,ka_nystroem,poly,none,minmax,distance,1,linear,0.25,2,25,True,23,0.9800000000000001
cosine,8,onehot,ka_nystroem,poly,none,minmax,distance,1,linear,0.25,2,25,True,32,0.984
cosine,8,onehot,ka_nystroem,poly,none,minmax,distance,1,linear,0.25,2,25,True,45,0.9906666666666666
cosine,8,onehot,ka_nystroem,poly,none,minmax,distance,1,linear,0.25,2,25,True,64,0.9720000000000001
cosine,8,onehot,ka_nystroem,poly,none,minmax,distance,1,linear,0.25,2,25,True,91,0.9746666666666666
cosine,8,onehot,ka_nystroem,poly,none,minmax,distance,1,linear,0.25,2,25,True,128,0.952
cosine,8,onehot,ka_nystroem,poly,none,minmax,distance,1,linear,0.25,2,25,True,181,0.8693333333333335
cosine,8,onehot,ka_nystroem,poly,none,minmax,distance,1,linear,0.25,2,25,True,256,0.776
cosine,8,onehot,ka_nystroem,poly,none,minmax,distance,1,linear,0.25,2,25,True,362,0.7506666666666666
cosine,8,onehot,ka_nystroem,poly,none,minmax,distance,1,linear,0.25,2,25,True,512,0.7266666666666666
cosine,8,onehot,ka_nystroem,poly,none,minmax,distance,1,linear,0.25,2,25,True,724,0.7026666666666668
cosine,8,onehot,ka_nystroem,poly,none,minmax,distance,1,linear,0.25,2,25,True,1024,0.6439999999999999
cosine,8,onehot,ka_nystroem,poly,none,minmax,distance,1,linear,0.25,2,25,True,1200,0.628
cosine,9,ordinal,lda,poly,none,none,distance,1,linear,0.25,2,25,True,16,0.9853333333333334
cosine,9,ordinal,lda,poly,none,none,distance,1,linear,0.25,2,25,True,23,0.9800000000000001
cosine,9,ordinal,lda,poly,none,none,distance,1,linear,0.25,2,25,True,32,0.9866666666666667
cosine,9,ordinal,lda,poly,none,none,distance,1,linear,0.25,2,25,True,45,0.9893333333333334
cosine,9,ordinal,lda,poly,none,none,distance,1,linear,0.25,2,25,True,64,0.9746666666666666
cosine,9,ordinal,lda,poly,none,none,distance,1,linear,0.25,2,25,True,91,0.9773333333333334
cosine,9,ordinal,lda,poly,none,none,distance,1,linear,0.25,2,25,True,128,0.9546666666666667
cosine,9,ordinal,lda,poly,none,none,distance,1,linear,0.25,2,25,True,181,0.8586666666666666
cosine,9,ordinal,lda,poly,none,none,distance,1,linear,0.25,2,25,True,256,0.7813333333333333
cosine,9,ordinal,lda,poly,none,none,distance,1,linear,0.25,2,25,True,362,0.756
cosine,9,ordinal,lda,poly,none,none,distance,1,linear,0.25,2,25,True,512,0.7293333333333333
cosine,9,ordinal,lda,poly,none,none,distance,1,linear,0.25,2,25,True,724,0.7053333333333333
cosine,9,ordinal,lda,poly,none,none,distance,1,linear,0.25,2,25,True,1024,0.652
cosine,9,ordinal,lda,poly,none,none,distance,1,linear,0.25,2,25,True,1200,0.6306666666666667
cosine,11,onehot,ka_rbf,none,none,std,distance,1,linear,0.25,2,25,False,16,0.9853333333333334
cosine,11,onehot,ka_rbf,none,none,std,distance,1,linear,0.25,2,25,False,23,0.9813333333333333
cosine,11,onehot,ka_rbf,none,none,std,distance,1,linear,0.25,2,25,False,32,0.9826666666666668
cosine,11,onehot,ka_rbf,none,none,std,distance,1,linear,0.25,2,25,False,45,0.9866666666666667
cosine,11,onehot,ka_rbf,none,none,std,distance,1,linear,0.25,2,25,False,64,0.9720000000000001
cosine,11,onehot,ka_rbf,none,none,std,distance,1,linear,0.25,2,25,False,91,0.9773333333333334
cosine,11,onehot,ka_rbf,none,none,std,distance,1,linear,0.25,2,25,False,128,0.9560000000000001
cosine,11,onehot,ka_rbf,none,none,std,distance,1,linear,0.25,2,25,False,181,0.86
cosine,11,onehot,ka_rbf,none,none,std,distance,1,linear,0.25,2,25,False,256,0.7813333333333332
cosine,11,onehot,ka_rbf,none,none,std,distance,1,linear,0.25,2,25,False,362,0.7533333333333333
cosine,11,onehot,ka_rbf,none,none,std,distance,1,linear,0.25,2,25,False,512,0.732
cosine,11,onehot,ka_rbf,none,none,std,distance,1,linear,0.25,2,25,False,724,0.7053333333333333
cosine,11,onehot,ka_rbf,none,none,std,distance,1,linear,0.25,2,25,False,1024,0.6506666666666667
cosine,11,onehot,ka_rbf,none,none,std,distance,1,linear,0.25,2,25,False,1200,0.6253333333333334
cosine,11,onehot,none,poly,selectp,std,uniform,1,linear,0.25,2,39,False,16,0.9813333333333333
cosine,11,onehot,none,poly,selectp,std,uniform,1,linear,0.25,2,39,False,23,0.9813333333333334
cosine,11,onehot,none,poly,selectp,std,uniform,1,linear,0.25,2,39,False,32,0.9800000000000001
cosine,11,onehot,none,poly,selectp,std,uniform,1,linear,0.25,2,39,False,45,0.9826666666666668
cosine,11,onehot,none,poly,selectp,std,uniform,1,linear,0.25,2,39,False,64,0.9733333333333334
cosine,11,onehot,none,poly,selectp,std,uniform,1,linear,0.25,2,39,False,91,0.9746666666666666
cosine,11,onehot,none,poly,selectp,std,uniform,1,linear,0.25,2,39,False,128,0.9586666666666666
cosine,11,onehot,none,poly,selectp,std,uniform,1,linear,0.25,2,39,False,181,0.8720000000000001
cosine,11,onehot,none,poly,selectp,std,uniform,1,linear,0.25,2,39,False,256,0.8293333333333335
cosine,11,onehot,none,poly,selectp,std,uniform,1,linear,0.25,2,39,False,362,0.796
cosine,11,onehot,none,poly,selectp,std,uniform,1,linear,0.25,2,39,False,512,0.768
cosine,11,onehot,none,poly,selectp,std,uniform,1,linear,0.25,2,39,False,724,0.7426666666666666
cosine,11,onehot,none,poly,selectp,std,uniform,1,linear,0.25,2,39,False,1024,0.6933333333333334
cosine,11,onehot,none,poly,selectp,std,uniform,1,linear,0.25,2,39,False,1200,0.6839999999999999
cosine,12,onehot,ka_nystroem,none,none,std,distance,1,linear,0.25,2,25,False,16,0.9826666666666666
cosine,12,onehot,ka_nystroem,none,none,std,distance,1,linear,0.25,2,25,False,23,0.9826666666666666
cosine,12,onehot,ka_nystroem,none,none,std,distance,1,linear,0.25,2,25,False,32,0.9826666666666666
cosine,12,onehot,ka_nystroem,none,none,std,distance,1,linear,0.25,2,25,False,45,0.9866666666666667
cosine,12,onehot,ka_nystroem,none,none,std,distance,1,linear,0.25,2,25,False,64,0.9773333333333334
cosine,12,onehot,ka_nystroem,none,none,std,distance,1,linear,0.25,2,25,False,91,0.976
cosine,12,onehot,ka_nystroem,none,none,std,distance,1,linear,0.25,2,25,False,128,0.9506666666666665
cosine,12,onehot,ka_nystroem,none,none,std,distance,1,linear,0.25,2,25,False,181,0.8706666666666667
cosine,12,onehot,ka_nystroem,none,none,std,distance,1,linear,0.25,2,25,False,256,0.7866666666666667
cosine,12,onehot,ka_nystroem,none,none,std,distance,1,linear,0.25,2,25,False,362,0.7666666666666666
cosine,12,onehot,ka_nystroem,none,none,std,distance,1,linear,0.25,2,25,False,512,0.7346666666666667
cosine,12,onehot,ka_nystroem,none,none,std,distance,1,linear,0.25,2,25,False,724,0.7026666666666668
cosine,12,onehot,ka_nystroem,none,none,std,distance,1,linear,0.25,2,25,False,1024,0.6480000000000001
cosine,12,onehot,ka_nystroem,none,none,std,distance,1,linear,0.25,2,25,False,1200,0.624
cosine,12,onehot,ka_rbf,none,none,std,uniform,1,linear,0.25,2,25,False,16,0.9813333333333333
cosine,12,onehot,ka_rbf,none,none,std,uniform,1,linear,0.25,2,25,False,23,0.9786666666666667
cosine,12,onehot,ka_rbf,none,none,std,uniform,1,linear,0.25,2,25,False,32,0.9800000000000001
cosine,12,onehot,ka_rbf,none,none,std,uniform,1,linear,0.25,2,25,False,45,0.9800000000000001
cosine,12,onehot,ka_rbf,none,none,std,uniform,1,linear,0.25,2,25,False,64,0.9786666666666667
cosine,12,onehot,ka_rbf,none,none,std,uniform,1,linear,0.25,2,25,False,91,0.976
cosine,12,onehot,ka_rbf,none,none,std,uniform,1,linear,0.25,2,25,False,128,0.9559999999999998
cosine,12,onehot,ka_rbf,none,none,std,uniform,1,linear,0.25,2,25,False,181,0.8746666666666666
cosine,12,onehot,ka_rbf,none,none,std,uniform,1,linear,0.25,2,25,False,256,0.8213333333333335
cosine,12,onehot,ka_rbf,none,none,std,uniform,1,linear,0.25,2,25,False,362,0.8093333333333333
cosine,12,onehot,ka_rbf,none,none,std,uniform,1,linear,0.25,2,25,False,512,0.7746666666666666
cosine,12,onehot,ka_rbf,none,none,std,uniform,1,linear,0.25,2,25,False,724,0.74
cosine,12,onehot,ka_rbf,none,none,std,uniform,1,linear,0.25,2,25,False,1024,0.7066666666666667
cosine,12,onehot,ka_rbf,none,none,std,uniform,1,linear,0.25,2,25,False,1200,0.6773333333333333
cosine,12,ordinal,agglomerator,poly,none,minmax,distance,1,linear,0.25,2,25,True,16,0.9826666666666666
cosine,12,ordinal,agglomerator,poly,none,minmax,distance,1,linear,0.25,2,25,True,23,0.9826666666666666
cosine,12,ordinal,agglomerator,poly,none,minmax,distance,1,linear,0.25,2,25,True,32,0.9826666666666666
cosine,12,ordinal,agglomerator,poly,none,minmax,distance,1,linear,0.25,2,25,True,45,0.9866666666666667
cosine,12,ordinal,agglomerator,poly,none,minmax,distance,1,linear,0.25,2,25,True,64,0.9773333333333334
cosine,12,ordinal,agglomerator,poly,none,minmax,distance,1,linear,0.25,2,25,True,91,0.976
cosine,12,ordinal,agglomerator,poly,none,minmax,distance,1,linear,0.25,2,25,True,128,0.9506666666666665
cosine,12,ordinal,agglomerator,poly,none,minmax,distance,1,linear,0.25,2,25,True,181,0.8706666666666667
cosine,12,ordinal,agglomerator,poly,none,minmax,distance,1,linear,0.25,2,25,True,256,0.7866666666666667
cosine,12,ordinal,agglomerator,poly,none,minmax,distance,1,linear,0.25,2,25,True,362,0.7666666666666666
cosine,12,ordinal,agglomerator,poly,none,minmax,distance,1,linear,0.25,2,25,True,512,0.7346666666666667
cosine,12,ordinal,agglomerator,poly,none,minmax,distance,1,linear,0.25,2,25,True,724,0.7026666666666668
cosine,12,ordinal,agglomerator,poly,none,minmax,distance,1,linear,0.25,2,25,True,1024,0.6480000000000001
cosine,12,ordinal,agglomerator,poly,none,minmax,distance,1,linear,0.25,2,25,True,1200,0.624
cosine,12,ordinal,kernel_pca,poly,none,none,distance,1,rbf,0.3350945580392,2,25,True,16,0.9826666666666666
cosine,12,ordinal,kernel_pca,poly,none,none,distance,1,rbf,0.3350945580392,2,25,True,23,0.9826666666666666
cosine,12,ordinal,kernel_pca,poly,none,none,distance,1,rbf,0.3350945580392,2,25,True,32,0.9826666666666666
cosine,12,ordinal,kernel_pca,poly,none,none,distance,1,rbf,0.3350945580392,2,25,True,45,0.9866666666666667
cosine,12,ordinal,kernel_pca,poly,none,none,distance,1,rbf,0.3350945580392,2,25,True,64,0.9773333333333334
cosine,12,ordinal,kernel_pca,poly,none,none,distance,1,rbf,0.3350945580392,2,25,True,91,0.976
cosine,12,ordinal,kernel_pca,poly,none,none,distance,1,rbf,0.3350945580392,2,25,True,128,0.9506666666666665
cosine,12,ordinal,kernel_pca,poly,none,none,distance,1,rbf,0.3350945580392,2,25,True,181,0.8706666666666667
cosine,12,ordinal,kernel_pca,poly,none,none,distance,1,rbf,0.3350945580392,2,25,True,256,0.7866666666666667
cosine,12,ordinal,kernel_pca,poly,none,none,distance,1,rbf,0.3350945580392,2,25,True,362,0.7666666666666666
cosine,12,ordinal,kernel_pca,poly,none,none,distance,1,rbf,0.3350945580392,2,25,True,512,0.7346666666666667
cosine,12,ordinal,kernel_pca,poly,none,none,distance,1,rbf,0.3350945580392,2,25,True,724,0.7026666666666668
cosine,12,ordinal,kernel_pca,poly,none,none,distance,1,rbf,0.3350945580392,2,25,True,1024,0.6480000000000001
cosine,12,ordinal,kernel_pca,poly,none,none,distance,1,rbf,0.3350945580392,2,25,True,1200,0.624
cosine,12,ordinal,none,none,none,std,distance,1,linear,0.25,2,25,True,16,0.9826666666666666
cosine,12,ordinal,none,none,none,std,distance,1,linear,0.25,2,25,True,23,0.9826666666666666
cosine,12,ordinal,none,none,none,std,distance,1,linear,0.25,2,25,True,32,0.9826666666666666
cosine,12,ordinal,none,none,none,std,distance,1,linear,0.25,2,25,True,45,0.9866666666666667
cosine,12,ordinal,none,none,none,std,distance,1,linear,0.25,2,25,True,64,0.9773333333333334
cosine,12,ordinal,none,none,none,std,distance,1,linear,0.25,2,25,True,91,0.976
cosine,12,ordinal,none,none,none,std,distance,1,linear,0.25,2,25,True,128,0.9506666666666665
cosine,12,ordinal,none,none,none,std,distance,1,linear,0.25,2,25,True,181,0.8706666666666667
cosine,12,ordinal,none,none,none,std,distance,1,linear,0.25,2,25,True,256,0.7866666666666667
cosine,12,ordinal,none,none,none,std,distance,1,linear,0.25,2,25,True,362,0.7666666666666666
cosine,12,ordinal,none,none,none,std,distance,1,linear,0.25,2,25,True,512,0.7346666666666667
cosine,12,ordinal,none,none,none,std,distance,1,linear,0.25,2,25,True,724,0.7026666666666668
cosine,12,ordinal,none,none,none,std,distance,1,linear,0.25,2,25,True,1024,0.6480000000000001
cosine,12,ordinal,none,none,none,std,distance,1,linear,0.25,2,25,True,1200,0.624
cosine,13,onehot,fastica,none,none,std,distance,1,linear,0.25,2,25,False,16,0.9826666666666666
cosine,13,onehot,fastica,none,none,std,distance,1,linear,0.25,2,25,False,23,0.9786666666666667
cosine,13,onehot,fastica,none,none,std,distance,1,linear,0.25,2,25,False,32,0.9813333333333333
cosine,13,onehot,fastica,none,none,std,distance,1,linear,0.25,2,25,False,45,0.9879999999999999
cosine,13,onehot,fastica,none,none,std,distance,1,linear,0.25,2,25,False,64,0.9786666666666666
cosine,13,onehot,fastica,none,none,std,distance,1,linear,0.25,2,25,False,91,0.9800000000000001
cosine,13,onehot,fastica,none,none,std,distance,1,linear,0.25,2,25,False,128,0.952
cosine,13,onehot,fastica,none,none,std,distance,1,linear,0.25,2,25,False,181,0.8746666666666668
cosine,13,onehot,fastica,none,none,std,distance,1,linear,0.25,2,25,False,256,0.788
cosine,13,onehot,fastica,none,none,std,distance,1,linear,0.25,2,25,False,362,0.7733333333333334
cosine,13,onehot,fastica,none,none,std,distance,1,linear,0.25,2,25,False,512,0.732
cosine,13,onehot,fastica,none,none,std,distance,1,linear,0.25,2,25,False,724,0.6960000000000001
cosine,13,onehot,fastica,none,none,std,distance,1,linear,0.25,2,25,False,1024,0.6493333333333334
cosine,13,onehot,fastica,none,none,std,distance,1,linear,0.25,2,25,False,1200,0.6213333333333333
cosine,13,onehot,lda,poly,selectp,none,uniform,1,linear,0.25,2,69,True,16,0.984
cosine,13,onehot,lda,poly,selectp,none,uniform,1,linear,0.25,2,69,True,23,0.9746666666666668
cosine,13,onehot,lda,poly,selectp,none,uniform,1,linear,0.25,2,69,True,32,0.9800000000000001
cosine,13,onehot,lda,poly,selectp,none,uniform,1,linear,0.25,2,69,True,45,0.9813333333333334
cosine,13,onehot,lda,poly,selectp,none,uniform,1,linear,0.25,2,69,True,64,0.9786666666666667
cosine,13,onehot,lda,poly,selectp,none,uniform,1,linear,0.25,2,69,True,91,0.9746666666666666
cosine,13,onehot,lda,poly,selectp,none,uniform,1,linear,0.25,2,69,True,128,0.9573333333333333
cosine,13,onehot,lda,poly,selectp,none,uniform,1,linear,0.25,2,69,True,181,0.8826666666666668
cosine,13,onehot,lda,poly,selectp,none,uniform,1,linear,0.25,2,69,True,256,0.8186666666666665
cosine,13,onehot,lda,poly,selectp,none,uniform,1,linear,0.25,2,69,True,362,0.8119999999999999
cosine,13,onehot,lda,poly,selectp,none,uniform,1,linear,0.25,2,69,True,512,0.7693333333333333
cosine,13,onehot,lda,poly,selectp,none,uniform,1,linear,0.25,2,69,True,724,0.7466666666666667
cosine,13,onehot,lda,poly,selectp,none,uniform,1,linear,0.25,2,69,True,1024,0.7026666666666668
cosine,13,onehot,lda,poly,selectp,none,uniform,1,linear,0.25,2,69,True,1200,0.6733333333333335
cosine,13,ordinal,kernel_pca,poly,none,std,uniform,1,rbf,0.7078698716724,2,25,True,16,0.984
cosine,13,ordinal,kernel_pca,poly,none,std,uniform,1,rbf,0.7078698716724,2,25,True,23,0.9746666666666668
cosine,13,ordinal,kernel_pca,poly,none,std,uniform,1,rbf,0.7078698716724,2,25,True,32,0.9800000000000001
cosine,13,ordinal,kernel_pca,poly,none,std,uniform,1,rbf,0.7078698716724,2,25,True,45,0.9813333333333334
cosine,13,ordinal,kernel_pca,poly,none,std,uniform,1,rbf,0.7078698716724,2,25,True,64,0.9786666666666667
cosine,13,ordinal,kernel_pca,poly,none,std,uniform,1,rbf,0.7078698716724,2,25,True,91,0.9746666666666666
cosine,13,ordinal,kernel_pca,poly,none,std,uniform,1,rbf,0.7078698716724,2,25,True,128,0.9573333333333333
cosine,13,ordinal,kernel_pca,poly,none,std,uniform,1,rbf,0.7078698716724,2,25,True,181,0.8826666666666668
cosine,13,ordinal,kernel_pca,poly,none,std,uniform,1,rbf,0.7078698716724,2,25,True,256,0.8186666666666665
cosine,13,ordinal,kernel_pca,poly,none,std,uniform,1,rbf,0.7078698716724,2,25,True,362,0.8119999999999999
cosine,13,ordinal,kernel_pca,poly,none,std,uniform,1,rbf,0.7078698716724,2,25,True,512,0.7693333333333333
cosine,13,ordinal,kernel_pca,poly,none,std,uniform,1,rbf,0.7078698716724,2,25,True,724,0.7466666666666667
cosine,13,ordinal,kernel_pca,poly,none,std,uniform,1,rbf,0.7078698716724,2,25,True,1024,0.7026666666666668
cosine,13,ordinal,kernel_pca,poly,none,std,uniform,1,rbf,0.7078698716724,2,25,True,1200,0.6733333333333335
cosine,14,onehot,kernel_pca,none,none,minmax,distance,1,linear,0.8895087678653,2,25,True,16,0.9826666666666666
cosine,14,onehot,kernel_pca,none,none,minmax,distance,1,linear,0.8895087678653,2,25,True,23,0.9786666666666667
cosine,14,onehot,kernel_pca,none,none,minmax,distance,1,linear,0.8895087678653,2,25,True,32,0.9826666666666666
cosine,14,onehot,kernel_pca,none,none,minmax,distance,1,linear,0.8895087678653,2,25,True,45,0.9893333333333334
cosine,14,onehot,kernel_pca,none,none,minmax,distance,1,linear,0.8895087678653,2,25,True,64,0.9799999999999999
cosine,14,onehot,kernel_pca,none,none,minmax,distance,1,linear,0.8895087678653,2,25,True,91,0.976
cosine,14,onehot,kernel_pca,none,none,minmax,distance,1,linear,0.8895087678653,2,25,True,128,0.9506666666666665
cosine,14,onehot,kernel_pca,none,none,minmax,distance,1,linear,0.8895087678653,2,25,True,181,0.8746666666666668
cosine,14,onehot,kernel_pca,none,none,minmax,distance,1,linear,0.8895087678653,2,25,True,256,0.7866666666666667
cosine,14,onehot,kernel_pca,none,none,minmax,distance,1,linear,0.8895087678653,2,25,True,362,0.7586666666666666
cosine,14,onehot,kernel_pca,none,none,minmax,distance,1,linear,0.8895087678653,2,25,True,512,0.732
cosine,14,onehot,kernel_pca,none,none,minmax,distance,1,linear,0.8895087678653,2,25,True,724,0.6933333333333334
cosine,14,onehot,kernel_pca,none,none,minmax,distance,1,linear,0.8895087678653,2,25,True,1024,0.6453333333333333
cosine,14,onehot,kernel_pca,none,none,minmax,distance,1,linear,0.8895087678653,2,25,True,1200,0.6266666666666667
cosine,14,onehot,none,poly,selectp,minmax,uniform,1,linear,0.25,2,62,True,16,0.9826666666666666
cosine,14,onehot,none,poly,selectp,minmax,uniform,1,linear,0.25,2,62,True,23,0.9773333333333334
cosine,14,onehot,none,poly,selectp,minmax,uniform,1,linear,0.25,2,62,True,32,0.9786666666666667
cosine,14,onehot,none,poly,selectp,minmax,uniform,1,linear,0.25,2,62,True,45,0.9813333333333334
cosine,14,onehot,none,poly,selectp,minmax,uniform,1,linear,0.25,2,62,True,64,0.9786666666666667
cosine,14,onehot,none,poly,selectp,minmax,uniform,1,linear,0.25,2,62,True,91,0.9746666666666666
cosine,14,onehot,none,poly,selectp,minmax,uniform,1,linear,0.25,2,62,True,128,0.9573333333333333
cosine,14,onehot,none,poly,selectp,minmax,uniform,1,linear,0.25,2,62,True,181,0.8866666666666667
cosine,14,onehot,none,poly,selectp,minmax,uniform,1,linear,0.25,2,62,True,256,0.8173333333333334
cosine,14,onehot,none,poly,selectp,minmax,uniform,1,linear,0.25,2,62,True,362,0.8053333333333335
cosine,14,onehot,none,poly,selectp,minmax,uniform,1,linear,0.25,2,62,True,512,0.776
cosine,14,onehot,none,poly,selectp,minmax,uniform,1,linear,0.25,2,62,True,724,0.7373333333333332
cosine,14,onehot,none,poly,selectp,minmax,uniform,1,linear,0.25,2,62,True,1024,0.7093333333333334
cosine,14,onehot,none,poly,selectp,minmax,uniform,1,linear,0.25,2,62,True,1200,0.672
cosine,14,ordinal,agglomerator,none,selectp,minmax,uniform,1,linear,0.25,2,70,True,16,0.9826666666666666
cosine,14,ordinal,agglomerator,none,selectp,minmax,uniform,1,linear,0.25,2,70,True,23,0.9773333333333334
cosine,14,ordinal,agglomerator,none,selectp,minmax,uniform,1,linear,0.25,2,70,True,32,0.9786666666666667
cosine,14,ordinal,agglomerator,none,selectp,minmax,uniform,1,linear,0.25,2,70,True,45,0.9813333333333334
cosine,14,ordinal,agglomerator,none,selectp,minmax,uniform,1,linear,0.25,2,70,True,64,0.9786666666666667
cosine,14,ordinal,agglomerator,none,selectp,minmax,uniform,1,linear,0.25,2,70,True,91,0.9746666666666666
cosine,14,ordinal,agglomerator,none,selectp,minmax,uniform,1,linear,0.25,2,70,True,128,0.9573333333333333
cosine,14,ordinal,agglomerator,none,selectp,minmax,uniform,1,linear,0.25,2,70,True,181,0.8866666666666667
cosine,14,ordinal,agglomerator,none,selectp,minmax,uniform,1,linear,0.25,2,70,True,256,0.8173333333333334
cosine,14,ordinal,agglomerator,none,selectp,minmax,uniform,1,linear,0.25,2,70,True,362,0.8053333333333335
cosine,14,ordinal,agglomerator,none,selectp,minmax,uniform,1,linear,0.25,2,70,True,512,0.776
cosine,14,ordinal,agglomerator,none,selectp,minmax,uniform,1,linear,0.25,2,70,True,724,0.7373333333333332
cosine,14,ordinal,agglomerator,none,selectp,minmax,uniform,1,linear,0.25,2,70,True,1024,0.7093333333333334
cosine,14,ordinal,agglomerator,none,selectp,minmax,uniform,1,linear,0.25,2,70,True,1200,0.672
cosine,14,ordinal,fastica,poly,none,none,distance,1,linear,0.25,2,25,True,16,0.9826666666666666
cosine,14,ordinal,fastica,poly,none,none,distance,1,linear,0.25,2,25,True,23,0.9786666666666667
cosine,14,ordinal,fastica,poly,none,none,distance,1,linear,0.25,2,25,True,32,0.9826666666666666
cosine,14,ordinal,fastica,poly,none,none,distance,1,linear,0.25,2,25,True,45,0.9893333333333334
cosine,14,ordinal,fastica,poly,none,none,distance,1,linear,0.25,2,25,True,64,0.9799999999999999
cosine,14,ordinal,fastica,poly,none,none,distance,1,linear,0.25,2,25,True,91,0.976
cosine,14,ordinal,fastica,poly,none,none,distance,1,linear,0.25,2,25,True,128,0.9506666666666665
cosine,14,ordinal,fastica,poly,none,none,distance,1,linear,0.25,2,25,True,181,0.8746666666666668
cosine,14,ordinal,fastica,poly,none,none,distance,1,linear,0.25,2,25,True,256,0.7866666666666667
cosine,14,ordinal,fastica,poly,none,none,distance,1,linear,0.25,2,25,True,362,0.7586666666666666
cosine,14,ordinal,fastica,poly,none,none,distance,1,linear,0.25,2,25,True,512,0.732
cosine,14,ordinal,fastica,poly,none,none,distance,1,linear,0.25,2,25,True,724,0.6933333333333334
cosine,14,ordinal,fastica,poly,none,none,distance,1,linear,0.25,2,25,True,1024,0.6453333333333333
cosine,14,ordinal,fastica,poly,none,none,distance,1,linear,0.25,2,25,True,1200,0.6266666666666667
cosine,15,onehot,lda,none,selectp,minmax,distance,1,linear,0.25,2,91,True,16,0.9826666666666666
cosine,15,onehot,lda,none,selectp,minmax,distance,1,linear,0.25,2,91,True,23,0.9800000000000001
cosine,15,onehot,lda,none,selectp,minmax,distance,1,linear,0.25,2,91,True,32,0.9826666666666666
cosine,15,onehot,lda,none,selectp,minmax,distance,1,linear,0.25,2,91,True,45,0.9866666666666667
cosine,15,onehot,lda,none,selectp,minmax,distance,1,linear,0.25,2,91,True,64,0.9786666666666666
cosine,15,onehot,lda,none,selectp,minmax,distance,1,linear,0.25,2,91,True,91,0.9720000000000001
cosine,15,onehot,lda,none,selectp,minmax,distance,1,linear,0.25,2,91,True,128,0.9546666666666667
cosine,15,onehot,lda,none,selectp,minmax,distance,1,linear,0.25,2,91,True,181,0.8706666666666667
cosine,15,onehot,lda,none,selectp,minmax,distance,1,linear,0.25,2,91,True,256,0.7773333333333333
cosine,15,onehot,lda,none,selectp,minmax,distance,1,linear,0.25,2,91,True,362,0.7653333333333333
cosine,15,onehot,lda,none,selectp,minmax,distance,1,linear,0.25,2,91,True,512,0.724
cosine,15,onehot,lda,none,selectp,minmax,distance,1,linear,0.25,2,91,True,724,0.6973333333333334
cosine,15,onehot,lda,none,selectp,minmax,distance,1,linear,0.25,2,91,True,1024,0.6533333333333333
cosine,15,onehot,lda,none,selectp,minmax,distance,1,linear,0.25,2,91,True,1200,0.64
cosine,16,ordinal,agglomerator,poly,none,std,distance,1,linear,0.25,2,25,True,16,0.9826666666666666
cosine,16,ordinal,agglomerator,poly,none,std,distance,1,linear,0.25,2,25,True,23,0.9813333333333334
cosine,16,ordinal,agglomerator,poly,none,std,distance,1,linear,0.25,2,25,True,32,0.984
cosine,16,ordinal,agglomerator,poly,none,std,distance,1,linear,0.25,2,25,True,45,0.9866666666666667
